OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2002839,04092014769,Umstead Hotel & Spa Food Service,100 Woodland Pond ,,CARY,NC,27513,(919) 447-4000,2007/01/12 05:00:00+00,Restaurant,720,-78.76554053,35.82938634,M
2002840,04092021963,PUBLIX #1520 DELI,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016/05/23 04:00:00+00,Food Stand,816,-78.79652253,35.70711378,M
2002841,04092016440,CASE DINING HALL,240 JETER DR ,,RALEIGH,NC,27695,(919) 515-2100,2013/06/06 04:00:00+00,Restaurant,817,-78.67872874,35.78448278,M
2002842,04092014687,Jumbo China,13200 Falls of Neuse RD ,SUITE 121,RALEIGH,NC,27614,(919) 861-8858,2006/08/03 04:00:00+00,Restaurant,819,-78.55981965,35.9407555,M
2002843,04092030470,What'z Cookin'? Mobile Kitchen and Catering (WCID #758),105 W YOUNG ST,,ROLESVILLE,NC,27571,(919) 817-5585,2020/03/05 05:00:00+00,Mobile Food Units,738,-78.45760319,35.92376743,M
2002844,04092015548,Rudinos's Pizza & Grinders Sports Corner,3101-101 EDWARDS MILL RD ,,RALEIGH,NC,27612,(919) 786-4235,2009/12/30 05:00:00+00,Restaurant,757,-78.70695216,35.82399087,M
2002845,04092014640,Bojangles #37,1000 Claren CIR,,MORRISVILLE,NC,27560,(919) 460-7171,2006/07/06 04:00:00+00,Restaurant,821,-78.82373946,35.85573083,M
2002846,04092021788,GREEN PLANET CATERING,120 DRY AVE ,,CARY,NC,27511,(919) 832-6767,2014/04/16 04:00:00+00,Food Stand,822,-78.78306291,35.78337198,M
2002847,04092018513,Another Broken Egg,1211 MARKET CENTER  DR ,,MORRISVILLE,NC,27560,(919) 465-1079,2020/12/29 05:00:00+00,Restaurant,767,-78.81477941,35.8080269,M
2002848,04092110481,HERBERT AKINS ELEMENTARY LUNCHROOM,2255 HERBERT AKINS RD ,,FUQUAY VARINA,NC,27526,(919) 567-4120,2009/06/09 04:00:00+00,Public School Lunchrooms,830,-78.80360393,35.6211291,M
2002849,04092016575,BAD DADDY'S BURGER BAR,3300 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 297-0953,2013/11/22 05:00:00+00,Restaurant,831,-78.81800343,35.80772157,M
2002850,04092110467,NORTH WAKE COLLEGE & CAREER ACADEMY-CAFETERIA,931 Durham Hwy,,WAKE FOREST,NC,27587,(919) 570-2203,2007/08/21 04:00:00+00,Public School Lunchrooms,791,-78.54217531,35.9781402,M
2002851,04092022014,HARRIS TEETER #298 STARBUCKS,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2017/05/16 04:00:00+00,Food Stand,841,-78.90107787,35.82060358,M
2002852,04092040395,Finger Licking Dogs (WCID #852),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 508-4717,2021/11/22 05:00:00+00,Pushcarts,824,-78.64171063,35.75324624,M
2002853,04092018401,Starbucks #55618,1268 W WILLIAMS ST,,APEX,NC,27502,(919) 545-4787,2020/07/09 04:00:00+00,Restaurant,845,-78.87327975,35.74703535,M
2002854,04092016810,HIGHCRAFT BEER MARKET,2716 NC 55 HWY ,,CARY,NC,27519,(919) 267-6593,2014/11/13 05:00:00+00,Restaurant,849,-78.87016558,35.78474547,M
2002855,04092015530,SUBWAY #3726,12233 CAPITAL BLVD ,,WAKE FOREST,NC,27587-6200,(919) 556-8622,2009/12/11 05:00:00+00,Restaurant,851,-78.54097555,35.98087356,M
2002856,04092025333,Juicekeys -  Hub,5011 Falls of Neuse  RD ,B,RALEIGH,NC,27609,(919) 803-3961,2020/11/04 05:00:00+00,Food Stand,853,-78.61557526,35.84978294,M
2002857,04092016016,CHINA UNO,308  VILLAGE WALK  DR ,,HOLLY SPRINGS,NC,27540,(919) 557-9888,2011/10/11 04:00:00+00,Restaurant,855,-78.83920922,35.63987917,M
2002858,04092300232,Interfood Plaza Latina ,1689 North Market ST ,,RALEIGH,NC,27609,(919) 790-9936,2006/08/25 04:00:00+00,Meat Market,857,-78.6070629,35.8395659,M
2002859,04092018673,Burger King #4521,2241 AVENT FERRY RD ,,RALEIGH,NC,27606-2133,(919) 829-1908,2021/07/01 04:00:00+00,Restaurant,859,-78.67605091,35.77835817,M
2002860,04092021574,WALMART SUPERCENTER #4250 DELI,1001 SHILOH GLENN  DR ,,MORRISVILLE,NC,27560,(919) 474-2285,2009/06/16 04:00:00+00,Food Stand,871,-78.84693338,35.86659083,M
2002861,04092015786,A'NETS KATCH,2009 VILLAGE PARK DR ,,KNIGHTDALE,NC,27545,(919) 217-0133,2011/08/12 04:00:00+00,Restaurant,884,-78.49336017,35.79721176,M
2002862,04092300292,Publix #1652 Meat Market,417 W Peace ST ,Suite 100,RALEIGH,NC,27603,(919) 755-5444,2020/08/26 04:00:00+00,Meat Market,885,-78.64490127,35.78789475,M
2002863,04092018501,Standard Beer and Food,205 E FRANKLIN ST,,RALEIGH,NC,27604,(919) 322-1499,2020/12/14 05:00:00+00,Restaurant,886,-78.63482408,35.79035401,M
2002864,04092017898,Zebulon Country Club,2424 Pearces RD ,,ZEBULON,NC,27597,(919) 269-8311,2018/08/09 04:00:00+00,Restaurant,892,-78.30935806,35.89131767,M
2002865,04092017482,SAKURA 8,2634 TIMBER DR ,,GARNER,NC,27529,(984) 233-5100,2016/11/23 05:00:00+00,Restaurant,913,-78.63679241,35.71604965,M
2002866,04092021447,Hungry Howie's Pizza,1814-106 Oberlin RD ,,RALEIGH,NC,27608,(919) 789-0001,2007/05/04 04:00:00+00,Food Stand,905,-78.65535151,35.80875926,M
2002867,04092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-6902,2006/04/25 04:00:00+00,Restaurant,932,-78.62197977,35.87045451,M
2002868,04092018245,PIZZA HUT #9214,2026 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 851-7777,2019/12/03 05:00:00+00,Restaurant,940,-78.78068669,35.73567522,M
2002869,04092014551,KFC#J120119,3408 Poole RD,,RALEIGH,NC,27610,(919) 212-2504,2006/04/24 04:00:00+00,Restaurant,952,-78.57981204,35.76819436,M
2002870,04092017064,ALOFT REFUEL AND WXYZ LOUNGE,2100 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 828-9900,2015/10/22 04:00:00+00,Restaurant,954,-78.66354224,35.78687212,M
2002871,04092110486,ROOT ELEMENTARY CAFETERIA,3202 NORTHAMPTON ST ,,RALEIGH,NC,27609,(919) 881-4940,2009/09/14 04:00:00+00,Public School Lunchrooms,969,-78.65043831,35.82537972,M
2002872,04092014673,Bosphorus Restaurant,329 N Harrison AVE ,,CARY,NC,27513,(919) 460-1300,2006/09/06 04:00:00+00,Restaurant,979,-78.78374109,35.78994545,M
2002873,04092017055,FOOD LION #1514 DELI,9567 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 462-1542,2015/10/13 04:00:00+00,Restaurant,981,-78.81120699,35.8045716,M
2002874,04092160078,UNIVERSAL HEALTH CARE FUQUAY VARINA DINING,410 S JUDD PKY ,,FUQUAY VARINA,NC,27526,(919) 577-0421,2013/07/30 04:00:00+00,Institutional Food Service,967,-78.81178965,35.57791895,T
2002875,04092014558,KFC #J120095,4040 Capital BLVD,,RALEIGH,NC,27604,(919) 872-5356,2006/04/24 04:00:00+00,Restaurant,987,-78.58107016,35.83615994,M
2002876,04092016470,OLIVE GARDEN #4441,107 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 552-2237,2013/07/30 04:00:00+00,Restaurant,988,-78.84948074,35.66266499,M
2002877,04092014873,Taqueria Rancho Grande,1401 SE Maynard RD ,,CARY,NC,27511,(919) 469-4245,2007/05/22 04:00:00+00,Restaurant,998,-78.7642317,35.78997989,M
2002878,04092015459,C & T WOK CHINESE AND THAI CUISINE,130 MORRISVILLE SQUARE WAY ,,MORRISVILLE,NC,27560,(919) 467-8860,2009/09/10 04:00:00+00,Restaurant,999,-78.82897679,35.81951783,M
2002879,04092025346,Chopsticks & Forks @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 673-8181,2021/03/10 05:00:00+00,Food Stand,1001,-78.6456917,35.77945516,M
2002880,04092017457,BABA GHANNOUJ,2468 WALNUT ST ,,CARY,NC,27518,(919) 233-0907,2016/11/15 05:00:00+00,Restaurant,1022,-78.74427315,35.75323584,M
2002881,04092018416,The Reserve at Mills Farm,1000 MILLS CHASE LOOP,,APEX,NC,27523,(919) 208-5183,2020/08/12 04:00:00+00,Restaurant,1025,-78.8298594,35.75052675,M
2002882,04092016930,HYATT HOUSE H BAR,160 PARK AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 363-0771,2015/05/22 04:00:00+00,Restaurant,1039,-78.63811885,35.83636262,M
2002883,04092014552,KFC #J120099,1599 US 70 HWY ,,GARNER,NC,27529,(919) 662-1003,2006/04/21 04:00:00+00,Restaurant,1000,-78.64871535,35.72515497,T
2002884,04092015603,WAFFLE HOUSE #1090,1006 AIRPORT BLVD ,,MORRISVILLE,NC,27560-9195,(919) 460-0388,2010/04/19 04:00:00+00,Restaurant,1055,-78.81924125,35.85853428,M
2002885,04092018499,The Produce Box @TKA,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 452-4188,2020/11/02 05:00:00+00,Food Stand,1009,-78.64171063,35.75324624,M
2002886,04092017063,OISO SUSHI & KOREAN,1305 NW MAYNARD RD ,,CARY,NC,27513,(919) 665-7587,2015/10/21 04:00:00+00,Restaurant,1060,-78.81098892,35.78581105,M
2002887,04092110463,Holly Grove Elementary Cafeteria,1451 Avent Ferry RD,,HOLLY SPRINGS,NC,27540,(919) 577-1709,2007/05/01 04:00:00+00,Public School Lunchrooms,1061,-78.84882356,35.62890249,M
2002888,04092018546,CHEENI@YMCA,1603 HILLSBOROUGH ST ,,RALEIGH,NC,27605,(918) 720-4337,2021/02/28 05:00:00+00,Restaurant,1067,-78.65901345,35.78367588,M
2002889,04092016964,SUBWAY #42484,3429 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-0521,2015/06/18 04:00:00+00,Restaurant,1081,-78.7258865,35.62516136,M
2002890,04092015605,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-4112,2010/04/23 04:00:00+00,Restaurant,1089,-78.47367546,35.80004488,M
2002891,04092016619,SHEETZ #537,2408 DIXIE FOREST RD ,,RALEIGH,NC,27615,(919) 790-7064,2014/02/14 05:00:00+00,Restaurant,1101,-78.5993676,35.86286629,M
2002892,04092016509,TACO BELL #29283,1108 MORRISVILLE CARPENTER RD ,,MORRISVILLE,NC,27560,(919) 377-0226,2013/09/17 04:00:00+00,Restaurant,1076,0,0,U
2002893,04092018710,Zambrero #403,1151 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 863-2561,2021/09/21 04:00:00+00,Restaurant,1106,-78.88929435,35.84836238,M
2002894,04092017591,MCDONALDS #33850,601 CORPORATE CENTER DR ,,RALEIGH,NC,27606,(919) 233-4144,2017/05/03 04:00:00+00,Restaurant,1108,-78.74074148,35.79000755,M
2002895,04092018336,OKJA,1080 DARRINGTON DR ,,CARY,NC,27513,(919) 650-1565,2020/03/17 04:00:00+00,Restaurant,1109,-78.8167861,35.80030045,M
2002896,04092016649,GROUCHO'S DELI,10 HORNE ST ,STE 102,RALEIGH,NC,27607,(919) 977-7747,2014/03/19 04:00:00+00,Restaurant,1113,-78.66772207,35.78808922,M
2002897,04092015477,Goodberry's Creamery at Cameron Village,2042 CLARK AVE ,,RALEIGH,NC,27603,(919) 833-9998,2009/10/02 04:00:00+00,Restaurant,1116,-78.66035027,35.78902487,M
2002898,04092017059,HARDEE'S #1655,1560 N BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 552-9772,2015/10/15 04:00:00+00,Restaurant,1117,-78.80353813,35.60445873,M
2002899,04092016952,MILANO PIZZA,186 WAKELON ST ,,ZEBULON,NC,27597-2403,(919) 269-4488,2015/06/12 04:00:00+00,Restaurant,1126,-78.31858381,35.83228812,M
2002900,04092025319,Satori Meals @ TKA,2201 S Wilmington ST ,,RALEIGH,NC,27603,(919) 592-2330,2020/09/01 04:00:00+00,Food Stand,1135,-78.63902655,35.752054,M
2002901,04092018655,Dairy Queen #11993,12271 Capital  BLVD ,,WAKE FOREST ,NC,27587,(919) 554-2564,2021/06/17 04:00:00+00,Restaurant,1137,-78.53978632,35.98090041,M
2002902,04092021659,WHOLE FOODS #10338 PRODUCE,8710 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011/03/11 05:00:00+00,Food Stand,1139,-78.65023656,35.89889154,M
2002903,04092300243,HARRIS TEETER #311 MEAT MARKET,324 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27502,(919) 552-1596,2009/09/10 04:00:00+00,Meat Market,1140,-78.83920922,35.63987917,M
2002904,04092014556,KFC #J120098,12313 Capital BLVD ,,RALEIGH,NC,27587,(919) 556-9408,2006/04/24 04:00:00+00,Restaurant,1119,-78.53878491,35.98231024,M
2002905,04092025385,Chick-fil-A at Carter Finley Stadium,4600 Trinity RD ,,RALEIGH,NC,27607,(919) 602-0084,2021/08/26 04:00:00+00,Food Stand,1143,-78.71758209,35.80167428,M
2002906,04092015574,Thai Thai Cuisine,108 Osterville DR ,,HOLLY SPRINGS,NC,27540,(919) 303-5700,2010/02/16 05:00:00+00,Restaurant,1158,-78.83224207,35.67779122,M
2002907,04092110499,Fuller Elementary School Cafeteria,2600 TIMBER DR ,,GARNER,NC,27529,(919) 856-7723 ext. 20982,2014/01/08 05:00:00+00,Public School Lunchrooms,1162,-78.63543751,35.7129927,M
2002908,04092015641,CHEF'S PALETTE,3460 TEN TEN RD ,,CARY,NC,27518,(919) 267-6011,2010/06/02 04:00:00+00,Restaurant,1163,-78.79278417,35.70189107,M
2002909,04092018212,Just Salad,4025 LAKE BOONE TRL,,RALEIGH,NC,27607,(919) 925-3400,2019/10/31 04:00:00+00,Restaurant,1175,-78.69709804,35.81457389,M
2002910,04092018743,Cucciolo Terrazza,4200 SIX FORKS RD,Suite 100,RALEIGH,NC,26802-7609,(919) 747-7887,2021/11/23 05:00:00+00,Restaurant,1183,-78.63896557,35.83592537,M
2002911,04092017608,MARISCOS NAYARIT,3351 CYPRESS PLANTATION TRL ,,RALEIGH,NC,27616,(919) 977-0168,2017/05/23 04:00:00+00,Restaurant,1186,-78.58237548,35.87315637,M
2002912,04092018683,Cava #128,6004 FALLS OF NEUSE RD ,100,RALEIGH,NC,27609-3526,(919) 276-4591,2021/07/21 04:00:00+00,Restaurant,1195,-78.61995347,35.86546488,M
2002913,04092016679,BITTERSWEET,16 E MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3829,2014/04/23 04:00:00+00,Restaurant,1202,-78.63876916,35.77658573,M
2002914,04092017046,DOS TAQUITOS,6101 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 787-3373,2015/09/30 04:00:00+00,Restaurant,1203,-78.70209872,35.85487832,M
2002915,04092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015/10/07 04:00:00+00,Restaurant,1204,-78.84918533,35.82217686,M
2002916,04092021584,HARRIS TEETER #331 PRODUCE,3430 TEN TEN RD ,,CARY,NC,27518,(919) 387-8272,2009/09/24 04:00:00+00,Food Stand,1222,-78.79278417,35.70189107,M
2002917,04092030506,Berto's Chimis (WCID #798),10125 DIVISION DR ,,RALEIGH,NC,27603-5664,(516) 761-1706,2020/12/01 05:00:00+00,Mobile Food Units,1230,-78.7114342,35.63398295,M
2002918,04092030500,Krab Kingz (WCID #793),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 658-8784,2020/10/26 04:00:00+00,Mobile Food Units,1238,-78.7114342,35.63398295,M
2002919,04092018096,Asali Desserts and Cafe,107 S Edinburgh DR ,,CARY,NC,27511,(919) 362-7882,2019/05/02 04:00:00+00,Restaurant,1212,-78.79822545,35.73935005,M
2002920,04092016520,MCDONALDS #12332,865 Durham RD ,,WAKE FOREST,NC,27587-8793,(919) 554-1095,2013/10/04 04:00:00+00,Restaurant,1240,-78.53778576,35.97884882,M
2002921,04092017158,ARBY'S #7668,2104 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 556-6724,2016/02/26 05:00:00+00,Restaurant,1241,-78.5339887,35.94898611,M
2002922,04092015960,CAMBRIDGE VILLAGE DINING,10000 Cambridge Village Loop,,APEX,NC,27502,(919) 363-2080,2011/05/10 04:00:00+00,Restaurant,1251,-78.84579127,35.71810568,M
2002923,04092018694,Mr. Dumpling,5470 Apex Peakway ,,APEX,NC,27502,,2021/08/11 04:00:00+00,Restaurant,1252,-78.86537597,35.73683859,M
2002924,04092017776,Popeyes #12729,3904 Western BLVD ,,RALEIGH,NC,27606,(919) 977-6364,2018/01/12 05:00:00+00,Restaurant,1261,-78.69043452,35.78509127,M
2002925,04092300289,Food Lion #2244 Meat/Seafood,7905 Falls of Neuse Road,,RALEIGH,NC,27615,(919) 847-8159,2019/10/29 04:00:00+00,Meat Market,1262,-78.62699996,35.89304166,M
2002926,04092017551,"RUCKUS PIZZA, PASTA & SPIRITS APEX",1055 PINE PLAZA DR ,,APEX,NC,27523,(919) 446-6333,2017/03/13 04:00:00+00,Restaurant,1267,-78.82904737,35.74743591,M
2002927,04092016150,DAIRY QUEEN ORANGE JULIUS,8321 BRIER CREEK PKY ,STE 101,RALEIGH,NC,27617,(919) 484-2230,2012/05/04 04:00:00+00,Restaurant,1269,-78.78334742,35.90685073,M
2002928,04092300251,HARRIS TEETER #353 MEAT & SEAFOOD,13686 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-3608,2011/02/04 05:00:00+00,Meat Market,1271,-78.51867461,36.00548951,M
2002929,04092016517,MCDONALD'S #25393,2900 Wakefield Pines DR ,,RALEIGH,NC,27614,(919) 556-8677,2013/10/03 04:00:00+00,Restaurant,1279,-78.55962272,35.94210239,M
2002930,04092014956,Hardee's #1206,5601 Creedmoor RD ,,RALEIGH,NC,27612,(919) 781-4332,2007/09/14 04:00:00+00,Restaurant,1280,-78.68107712,35.8581419,M
2002931,04092300264,ALKAREEM GROCERY,10285  CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 336-3174,2014/02/07 05:00:00+00,Meat Market,1291,-78.82788003,35.83012574,M
2002932,04092110544,York Elementary School Cafeteria,5201 BROOKHAVEN DR,,RALEIGH,NC,27612,(919) 881-4960 ext. 26283,2021/12/01 05:00:00+00,Public School Lunchrooms,1296,-78.68439352,35.85225167,M
2002933,04092018190,Dunkin Donuts/Baskin Robbins #339085,2727 Capital BLVD ,,RALEIGH,NC,27604,(919) 875-9092,2019/09/30 04:00:00+00,Restaurant,1301,-78.60179762,35.81684953,M
2002934,04092016474,RYE BAR & SOUTHERN KITCHEN,500 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 227-3370,2013/08/20 04:00:00+00,Restaurant,1302,-78.63997557,35.77359698,M
2002935,04092110538,Wiley Elementary School Cafe,301 ST MARYS ST,,RALEIGH,NC,27605-1731,(919) 856-7723,2020/01/27 05:00:00+00,Public School Lunchrooms,1306,-78.65174724,35.78471702,M
2002936,04092016574,ZAXBY'S #44901,101 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 762-0432,2013/11/21 05:00:00+00,Restaurant,1308,-78.85029671,35.6590441,M
2002937,04092016949,TAVERNA AGORA,326 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 881-8333,2015/06/08 04:00:00+00,Restaurant,1311,-78.64443499,35.78101375,M
2002938,04092016797,HYATT HOUSE FOOD SERVICE,10962 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 388-5355,2014/11/12 05:00:00+00,Restaurant,1317,-78.84052711,35.85506763,M
2002939,04092030257,LEE'S KITCHEN (WCID #478),4638 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 872-7422,2014/04/21 04:00:00+00,Mobile Food Units,1323,-78.57926249,35.84833828,M
2002940,04092017590,MCDONALDS #2510,3710 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 833-7882,2017/05/03 04:00:00+00,Restaurant,1331,-78.68803643,35.78529365,M
2002941,04092016874,STEAK N SHAKE #6702,5900 DURALEIGH ROAD,,RALEIGH,NC,27612,(919) 809-7524,2015/02/11 05:00:00+00,Restaurant,1358,-78.71243471,35.8581416,M
2002942,04092025370,Breakfast Munchies @ Hubb Kitchen,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610-1382,(919) 535-9994,2021/07/07 04:00:00+00,Food Stand,1370,-78.56954783,35.79505367,M
2002943,04092015422,SHUCKERS OYSTER BAR & GRILL,3309 ROGERS RD ,STE 245,WAKE FOREST,NC,27587,(919) 602-8011,2009/06/02 04:00:00+00,Restaurant,1397,-78.51539337,35.95073316,M
2002944,04092030388,The Spiedie Turtle (WCID #677),2161 S Wilmington ST ,,RALEIGH,NC,27603,(206) 200-9267,2019/01/22 05:00:00+00,Mobile Food Units,1381,-78.64171063,35.75324624,M
2002945,04092030494,The Brown Roux (WCID #785),10125 DIVISION DR,,RALEIGH,NC,27603,(919) 614-0959,2020/09/10 04:00:00+00,Mobile Food Units,1401,-78.7114342,35.63398295,M
2002946,04092040393,Durty Dogz,500 E DAVIE ST,115,RALEIGH,NC,27601-1898,(252) 794-7487,2021/08/26 04:00:00+00,Pushcarts,1408,-78.63206132,35.77487463,M
2002947,04092110533,Alston Ridge Middle School Cafeteria,7833 Fussell AVE ,,CARY,NC,27519,(919) 694-8044 ext. 27920,2019/06/28 04:00:00+00,Public School Lunchrooms,1411,-78.90509106,35.85575712,M
2002948,04092015947,D.P. Dough,2109 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 829-1525,2011/04/25 04:00:00+00,Restaurant,1413,-78.67605091,35.77835817,M
2002949,04092021970,Circle K #2723303,2506 S SAUNDERS ST ,,RALEIGH,NC,27603,(919) 743-0128,2016/08/23 04:00:00+00,Food Stand,1415,-78.64945101,35.74978363,M
2002950,04092017466,POPEYES #12346,7120 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 295-5757,2016/11/29 05:00:00+00,Restaurant,1420,-78.49001904,35.79780164,M
2002951,04092021867,FOOD LION #1374 PRODUCE,9525 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 676-0141,2015/08/25 04:00:00+00,Food Stand,1421,-78.65461142,35.89932701,M
2002952,04092015636,WALTONWOOD AT CARY DINING,750 SE CARY PKY ,,CARY,NC,27511,(919) 460-7330,2010/05/14 04:00:00+00,Restaurant,1427,-78.77482013,35.74902725,M
2002953,04092016375,SUSHI ONE,8470 HONEYCUTT RD ,#100,RALEIGH,NC,27615,(919) 615-4024,2013/02/13 05:00:00+00,Restaurant,1430,-78.62166097,35.89510574,M
2002954,04092016345,VIVO RISTORANTE,7400 SIX FORKS  RD ,STE 2,RALEIGH,NC,27615,(919) 845-6700,2013/01/24 05:00:00+00,Restaurant,1435,-78.64526778,35.88157372,M
2002955,04092018320,Mecca Market,3913 Western BLVD ,,RALEIGH,NC,27606,(919) 613-1286,2020/02/07 05:00:00+00,Restaurant,1436,-78.69106881,35.78402232,M
2002956,04092018329,Golden Corral - Capital Blvd #942,3424 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 872-0500,2020/03/02 05:00:00+00,Restaurant,1440,-78.58441249,35.82680494,M
2002957,04092030509,Let's Eat (WCID #796),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 753-5725,2020/12/15 05:00:00+00,Mobile Food Units,1443,-78.7114342,35.63398295,M
2002958,04092030528,Roasted & Toasted #1 (WCID #718),9906 CHAPEL HILL RD,,MORRISVILLE,NC,27560-9397,(919) 372-8252,2021/03/16 04:00:00+00,Mobile Food Units,1445,-78.82063472,35.81480892,M
2002959,04092014995,First Citizens Bank Kitchen,4300 Six Forks RD ,,RALEIGH,NC,27619,(919) 716-8497,2007/10/25 04:00:00+00,Restaurant,1448,-78.64107203,35.83913698,M
2002960,04092110471,Laurel Park Lunch Room,2450 Laura Duncan  RD ,,APEX,NC,27523,(919) 290-2333 ext. 21279,2008/07/03 04:00:00+00,Public School Lunchrooms,1453,-78.82634024,35.75915424,M
2002961,04092015638,BRUNO,11211  GALLERIA  AVE ,,RALEIGH,NC,27614,(919) 435-6640,2010/05/26 04:00:00+00,Restaurant,1458,-78.54331441,35.94865826,M
2002962,04092018233,Brew Coffee Bar,2310 BALE ST,,RALEIGH,NC,27608,(919) 539-6372,2019/11/15 05:00:00+00,Restaurant,1459,-78.62748278,35.81292611,M
2002963,04092025161,Golden Hex Foods,1246 NW Maynard RD ,,CARY,NC,27513,(919) 946-2649,2018/02/13 05:00:00+00,Food Stand,1460,-78.80932512,35.7848684,M
2002964,04092090014,FIVE POINTS CENTER FOR ACTIVE ADULTS,2000 NOBLE RD ,,RALEIGH,NC,27608,,2012/07/13 04:00:00+00,Elderly Nutrition Sites (catered),1461,-78.63490491,35.80838515,M
2002965,04092025159,Food Lion #2227 Produce,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 05:00:00+00,Food Stand,1465,-78.55323577,35.97007068,M
2002966,04092018156,Poole'side Pies,428 S MCDOWELL ST,,RALEIGH,NC,27601,,2019/08/22 04:00:00+00,Restaurant,1475,-78.64230785,35.7746342,M
2002967,04092017665,ALADDIN'S EATERY,4209-136 LASSITER MILL RD ,,RALEIGH,NC,27609,(919) 977-9025,2017/08/11 04:00:00+00,Restaurant,1474,-78.64419373,35.83866344,M
2002968,04092017492,VIDRIO,500 GLENWOOD AVE ,SUITE 100,RALEIGH,NC,27603,(919) 803-6033,2016/12/16 05:00:00+00,Restaurant,1486,-78.64701998,35.78656832,M
2002969,04092018480,Carnitas La Barca,2259 New Hope Church RD ,,RALEIGH,NC,27604,(919) 636-1182,2020/11/06 05:00:00+00,Restaurant,1488,-78.60062749,35.83624718,M
2002970,04092015549,BRAVO'S MEXICAN GRILL,208 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 481-3811,2009/12/31 05:00:00+00,Restaurant,1495,-78.7805746,35.804703,M
2002971,04092021609,HAWKSNEST GRILL,201 SOCCER PARK  DR ,,CARY,NC,27513,(919) 452-8931,2010/03/19 04:00:00+00,Food Stand,1501,-78.75430206,35.78579776,M
2002972,04092018076,Jersey Mike's #3005,957 High House RD ,,CARY,NC,27513,(919) 461-0660,2019/03/20 04:00:00+00,Restaurant,1502,-78.82820605,35.78725248,M
2002973,04092018132,Burger Fi,2001 WALNUT ST,101,CARY,NC,27518-9205,(919) 900-8959,2019/07/08 04:00:00+00,Restaurant,1505,-78.74142861,35.75880896,M
2002974,04092030453,Gym Tacos #2 (WCID #748),220 E SIX FORKS RD,Valero Gas Station,RALEIGH,NC,27609,(919) 600-8708,2019/12/03 05:00:00+00,Mobile Food Units,1521,-78.62860075,35.82098479,M
2002975,04092016405,THE COWFISH,4208 SIX FORKS  RD ,STE 100,RALEIGH,NC,27609,(919) 784-0400,2013/04/05 04:00:00+00,Restaurant,1524,-78.63994726,35.83691426,M
2002976,04092040258,FOODLAND 3 (WCID #406),200 W HARGETT ST ,"Corner of Hargett St. &amp; Fayetteville St.",RALEIGH,NC,27602,(919) 798-0590,2011/07/01 04:00:00+00,Pushcarts,1526,-78.64228271,35.77872453,M
